numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,recorddir,startGraph,prune_limit,other_limit,triangle_limit,followtype,numedges,graph_seed,x_seed,truegraph,ll_tg,method,cost,ll,time,bestgraph,hit,miss,fa,cr
6,0.3,steyvers,5,50,0.7,0.0,stationary,17,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,,windowgraph,157.0,-inf,0:00:00.198134,:qc?hWUe?DpQ[C\KeCI|AbPJVPLj?ULramKu_cbRt?rBsEsAMDMIgXaYWONhd[|D[Qi\sgxC,43,147,10,1025
6,0.3,steyvers,5,50,0.7,0.0,stationary,17,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,190,1,1,:q_O?K?AA_?OOM?@@?ocCECAo?GQ?AA@ggWN?@?osKIHDOO[KGDBoOSOKF__pcGGDBOpGsb?@@OomKHHoOOyAAB@p`AABECGGOIV_bACCEGGdg?CaU_?_gWUR_@pHYACBBP{CGEECipgvAFOo_SKNaAbXqACA`rp}CKGER{K_VNhW?GGDHO?HD?b_?_oaAAIgWWomWROq@|VCAbsSSwdSpOqySZMOO`^,,windowgraph_valid,107.0,-1604.08704985,0:00:00.914364,:q`??KAAA@oOSEAC_?ggWNA``PSsNNA@_{KWN`@OsKYP_ApkSKHHoOOyMKGCh`A?CJoPPAEPJSQs?CD_AWHiK]jErkGKMIeg_SLCCeraAGDCbPpw~AGEWX?}aQo?_ScW_cRY@F?@@`AIAAFDQqEIKMfcsoYONhd[O]XPPRaTRCBJgOgxBAD~,116,74,33,1002
6,0.3,steyvers,5,50,0.7,0.0,stationary,17,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,181,2,2,:q_O?K?AA_?OOM?@@?ocGED_?OWUGE_?o_SN@A@WOWN@@@@KGKGDp?gqGDCAP_yAAA@pcCCFGO_WsbEEcgOWcR_`?kGIH`@@HUADCbaCGZ@@`?gg^ABCa[GOLHeWgw`?A@PK?EVNOBp}?A@bBssc[__ogcbCBA@{WcR``@hkx??__hAKFCecKCCe__`PTR@BfXo{o\ecDIiGMUTraj@EL~,-1456.99457989,uinvite,94.0,-1379.09990143,0:00:52.237775,:q_OGS?AA@o?GGF@@?ok?ABbO?kCGD``_{CCCCo_o_VCA``cWQKFO__[P@@?qCCCBEp`hIKPHCwWOIG___gcZ?BaQK?IFCbaCGZ@Aa@Gg^AHCrK_YRKpPpA?CCaas?ABJfG@}CCEFcCscXMOog[QIGcbSWONGSaXQGLLfCYU?@@@QCKIEBaPW{_YOoRIYEFDDTKCGFMiXx_zLGEDIiGIFJHx[whTTrsWf,139,42,52,992
6,0.3,steyvers,5,50,0.7,0.0,stationary,17,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,181,2,2,:q_O?K?AA_?OOM?@@?ocGED_?OWUGE_?o_SN@A@WOWN@@@@KGKGDp?gqGDCAP_yAAA@pcCCFGO_WsbEEcgOWcR_`?kGIH`@@HUADCbaCGZ@@`?gg^ABCa[GOLHeWgw`?A@PK?EVNOBp}?A@bBssc[__ogcbCBA@{WcR``@hkx??__hAKFCecKCCe__`PTR@BfXo{o\ecDIiGMUTraj@EL~,,rw,198.0,-1438.09604651,0:00:00.021524,:q_O?KCD??__[?AA@oOOKJ??_wWY?CA``C?ACA``KCCBB@p?iAAAAWOSKGDbGWOIEEP`GgUKFO?OOMGEOOOKOKGOOOKMJEcAKWYMHO_owaQHoOWOIECO?GGEDCaphI?CBaQK?ADBaPp?jAEoOg_QIFdRCGKPHCrK_ULFBqXOrCAa@gw]OGdg?OQIJO?GKMRIdr@q?^`?pGo]YNGG_scXLfB{GECA`pGgUPHDaxiACBA@g{`CBA@hGeSLggWOOLFCqpkw^Ogsk?AAA`pOoYNGEBkKIEBaPW{_SLGSQ]AFDCQ`cubQhg?KKFDDQp\Eh_`?woi\SoogcWNKEbh|VGCa`h?aRIeBqdTAA@pOw]QIESqlXNJfCQXQiUtrsWORKEtV,155,26,172,872
6,0.3,steyvers,5,50,0.7,0.0,stationary,17,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,181,2,2,:q_O?K?AA_?OOM?@@?ocGED_?OWUGE_?o_SN@A@WOWN@@@@KGKGDp?gqGDCAP_yAAA@pcCCFGO_WsbEEcgOWcR_`?kGIH`@@HUADCbaCGZ@@`?gg^ABCa[GOLHeWgw`?A@PK?EVNOBp}?A@bBssc[__ogcbCBA@{WcR``@hkx??__hAKFCecKCCe__`PTR@BfXo{o\ecDIiGMUTraj@EL~,,fe,165.0,-inf,0:00:00.000479,:q`?GoGFKARpdGFTATpLg^]CwRuOPeLsLWFYO,16,165,0,1044
6,0.3,steyvers,5,50,0.7,0.0,stationary,17,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,181,2,2,:q_O?K?AA_?OOM?@@?ocGED_?OWUGE_?o_SN@A@WOWN@@@@KGKGDp?gqGDCAP_yAAA@pcCCFGO_WsbEEcgOWcR_`?kGIH`@@HUADCbaCGZ@@`?gg^ABCa[GOLHeWgw`?A@PK?EVNOBp}?A@bBssc[__ogcbCBA@{WcR``@hkx??__hAKFCecKCCe__`PTR@BfXo{o\ecDIiGMUTraj@EL~,,windowgraph,156.0,-inf,0:00:00.198790,:qb_XW]]KFSOTKdEkCJOSQNhRRKz??NrBqArIcPaPMYRMSBkfSIIdtMo[WMizAfXVSimIV,36,145,11,1033
6,0.3,steyvers,5,50,0.7,0.0,stationary,17,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,181,2,2,:q_O?K?AA_?OOM?@@?ocGED_?OWUGE_?o_SN@A@WOWN@@@@KGKGDp?gqGDCAP_yAAA@pcCCFGO_WsbEEcgOWcR_`?kGIH`@@HUADCbaCGZ@@`?gg^ABCa[GOLHeWgw`?A@PK?EVNOBp}?A@bBssc[__ogcbCBA@{WcR``@hkx??__hAKFCecKCCe__`PTR@BfXo{o\ecDIiGMUTraj@EL~,,windowgraph_valid,110.0,-1520.76665809,0:00:00.909298,:q`?GSCCB_?_[CCB_?O[Y?Da@go]GH`A@[OJEDb@sGN@@Op[WYQbCQPMGDCO`HIMHGpOxACL_`P?c^AHRQXeIMGP@Gi@?No``x@LHEXGgaYa@`CWcRaA@hKu[Ngw?CCOMpOo[R@KopPSmh_`@`u[NKFT\?o]Sig_hXVMITT[|ELh^,108,73,37,1007
6,0.3,steyvers,5,50,0.7,0.0,stationary,17,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,186,3,3,:q_O?K?AA_?OOM?@@?oc?CCAo?GGF?@`?g]CBA@W?KMG``@KSMIDop?iECA`p?uILFO?WOJ?@@OsCGFGo?Wi?GCcA[?AA@`G?CF@@?qk?MKEoo`?hDEbw?gh?@A`hY?BIOOOgp@AappSz?@`QCCUMIrrSSSLFDGww}`_`pPYAMQPp?ou[iFw_cUK_@pdSm^_baiQIIDbCyeGDIda{SQh_@p_u[k,-1535.6988732,uinvite,105.0,-1437.42757734,0:01:11.787981,:q`??K?AA_?O[?CC_?__UCC``?{GECAaG?KMG``@K[TBCOog[SJEpPkKGDEO?OSL@@`?{e?GCa`X?f@@?owgd??_o_WbGIdgwoYRccASSYN_A``Kh?@?p?s_UKO?GGEDKoOOgUW_`PXSzBEBa@CeTJoPXCjMFegg[YMIGGwo[^OoOwgk[_bcc[OZMFxPKh?AAp`]?FERax}AMIhH?gUKMHwhSkVOHWg`R?EBaX_q`fJN,140,46,59,980
6,0.3,steyvers,5,50,0.7,0.0,stationary,17,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,186,3,3,:q_O?K?AA_?OOM?@@?oc?CCAo?GGF?@`?g]CBA@W?KMG``@KSMIDop?iECA`p?uILFO?WOJ?@@OsCGFGo?Wi?GCcA[?AA@`G?CF@@?qk?MKEoo`?hDEbw?gh?@A`hY?BIOOOgp@AappSz?@`QCCUMIrrSSSLFDGww}`_`pPYAMQPp?ou[iFw_cUK_@pdSm^_baiQIIDbCyeGDIda{SQh_@p_u[k,,rw,236.0,-1485.50531877,0:00:00.021385,:q`??K?AA_?O[?AAAO?GGGD`@?kKGEBo_WOIECO?W[PBAAWwiEECOo_SMGDApkSYM``?g_QKEo?OSKM__o_[QPba@Gsb?@@`?cSJEcA[?AA@`pOo_QHo?GGEEBa@pCdAAAAXSl@Bb@hCfCAaQ@GeS``PGs]W_APOkWQHdBC?CBCB@g{_PIdax_sZ_?OOKIEBabHqAAAa@OkeUKOOOKIJGdQxuCBEBa@CeSIdr@ct@A@pW{aSIfwgw]Ya`_wgYMFdCCOMIEBaXs}`_`?wgWOGcqpo|@EBa@s}`QHWw_cULEr`s}cca``?cRIEs{?GIDbA`WmXOo?_[WLGEr`xFJFCax|N@Aa@Owi^PhD[OIECA`Wo_SMGC{S[PHCqhWm^OHCie?AAa@`hQm_?`_s[QHeBHx?`RHtIi[_U^,152,34,202,837
6,0.3,steyvers,5,50,0.7,0.0,stationary,17,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,186,3,3,:q_O?K?AA_?OOM?@@?oc?CCAo?GGF?@`?g]CBA@W?KMG``@KSMIDop?iECA`p?uILFO?WOJ?@@OsCGFGo?Wi?GCcA[?AA@`G?CF@@?qk?MKEoo`?hDEbw?gh?@A`hY?BIOOOgp@AappSz?@`QCCUMIrrSSSLFDGww}`_`pPYAMQPp?ou[iFw_cUK_@pdSm^_baiQIIDbCyeGDIda{SQh_@p_u[k,,fe,169.0,-inf,0:00:00.000478,:qa?Wo?HI@ozO}y?kOQhvA@qG[oENmA{Pv,17,169,0,1039
6,0.3,steyvers,5,50,0.7,0.0,stationary,17,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,186,3,3,:q_O?K?AA_?OOM?@@?oc?CCAo?GGF?@`?g]CBA@W?KMG``@KSMIDop?iECA`p?uILFO?WOJ?@@OsCGFGo?Wi?GCcA[?AA@`G?CF@@?qk?MKEoo`?hDEbw?gh?@A`hY?BIOOOgp@AappSz?@`QCCUMIrrSSSLFDGww}`_`pPYAMQPp?ou[iFw_cUK_@pdSm^_baiQIIDbCyeGDIda{SQh_@p_u[k,,windowgraph,159.0,-inf,0:00:00.198633,:q`?HGQUCCrplCLT?o?o]oFEsHg}hUnAbDU`aFBrSzBeQQLGqXVfZtMjX,31,155,4,1035
6,0.3,steyvers,5,50,0.7,0.0,stationary,17,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,186,3,3,:q_O?K?AA_?OOM?@@?oc?CCAo?GGF?@`?g]CBA@W?KMG``@KSMIDop?iECA`p?uILFO?WOJ?@@OsCGFGo?Wi?GCcA[?AA@`G?CF@@?qk?MKEoo`?hDEbw?gh?@A`hY?BIOOOgp@AappSz?@`QCCUMIrrSSSLFDGww}`_`pPYAMQPp?ou[iFw_cUK_@pdSm^_baiQIIDbCyeGDIda{SQh_@p_u[k,,windowgraph_valid,120.0,-1685.98414873,0:00:00.941499,:q`?G_E?A_?OOQDCBo_WOJ?@oo_eMI`aHkSZBA@WOSL@@`G{?CHDcA[CCBBo?GWNGHpphMQOaaPg}SS`aAp[p?@eWOgp@AaqhuEOJoPXS~DFBrSwg_fFSKCMIMOP_xHFCExPKhCDbA{?MKfDr{SSMIhHOlNDFFwg`R?EGTSx?k,104,82,38,1001
6,0.3,steyvers,5,50,0.7,0.0,stationary,17,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,174,4,4,:q_O?K?AA_?OOM?@@?oc?AAAo_cGEDBo?GMAA@`G?KGF_?OOcVABa@[GIH`A@Gi?@@bG?OVBAA@sGGN_@@?sfCCCwGG`AHDGw_h@@?pK?AADcGoemW_@?oonHLo?HiCBACi`]ADBasCGON_EW?GIELfWpxJ@A`bXtL@@FwWOML`@a@QACDGDLlL@@`@g}C_PPpY@\@ECDSGQc,-1494.4601005,uinvite,92.0,-1397.43060902,0:00:41.505704,:q_O?K?D?@?w?CEC___[GHBA`w?CF@@O?GOMI_?_ocVABa@[GIH`A@GgZ??_ogcX?ABWWO[Nebw?CGIHp@@Cf@DCyS[YS__p?y?@@CAXeKHjeG_SKJEDxHm?@DAp`iCQiDwGSMJJEcC_QNJGg?cr?A`apczEGerqUADBA@Hgu\ROQ@Wy]NhG__ZABBq@P@BEGDLlL@@`@g}OHOGdK[U_VOQAiMHNHN,135,39,53,998
6,0.3,steyvers,5,50,0.7,0.0,stationary,17,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,174,4,4,:q_O?K?AA_?OOM?@@?oc?AAAo_cGEDBo?GMAA@`G?KGF_?OOcVABa@[GIH`A@Gi?@@bG?OVBAA@sGGN_@@?sfCCCwGG`AHDGw_h@@?pK?AADcGoemW_@?oonHLo?HiCBACi`]ADBasCGON_EW?GIELfWpxJ@A`bXtL@@FwWOML`@a@QACDGDLlL@@`@g}C_PPpY@\@ECDSGQc,,rw,212.0,-1456.03811181,0:00:00.021461,:q_O?K?D?@?w?CEC_?OOMCC`?og]?@@oOOQ?CBaPS?CBBAP[GEFCA`[GIECagGGOHDBPs?ABAaPc?GJEcGWOUMFcG_s[NHO?GOQIEcQ[?ECCApxCf@A``OkeS`?pHCcU`@p?sh@@`?w_UMKO?GGKFDcAXWrECabKOOQJeGWOIEBap`CmZ_?oocaZ_?Og[OIDbApiCIHCqhYSKIDr@qADBap`GgULGG?GOHEBqq@Aa_APXct?@@?gWYUKfRp|?bbCRXxGd_?OgWMGCbbPky]QhgGGIGFCAps{^PHGOOIGEbq@K}f`@`Os]OGdCIQECCB@y@QilfSqi?@@`?gWMIEbqXOqeTIw__QNNGCQe?FDba`Wo_PIts?AKGCQ`Wo_TPOwciZNHCy`Qm,149,25,187,864
6,0.3,steyvers,5,50,0.7,0.0,stationary,17,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,174,4,4,:q_O?K?AA_?OOM?@@?oc?AAAo_cGEDBo?GMAA@`G?KGF_?OOcVABa@[GIH`A@Gi?@@bG?OVBAA@sGGN_@@?sfCCCwGG`AHDGw_h@@?pK?AADcGoemW_@?oonHLo?HiCBACi`]ADBasCGON_EW?GIELfWpxJ@A`bXtL@@FwWOML`@a@QACDGDLlL@@`@g}C_PPpY@\@ECDSGQc,,fe,159.0,-inf,0:00:00.000467,:q_PO?Q[Hg?yOMiCoCi}SLf?`j}gDmO^,15,159,0,1051
6,0.3,steyvers,5,50,0.7,0.0,stationary,17,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,174,4,4,:q_O?K?AA_?OOM?@@?oc?AAAo_cGEDBo?GMAA@`G?KGF_?OOcVABa@[GIH`A@Gi?@@bG?OVBAA@sGGN_@@?sfCCCwGG`AHDGw_h@@?pK?AADcGoemW_@?oonHLo?HiCBACi`]ADBasCGON_EW?GIELfWpxJ@A`bXtL@@FwWOML`@a@QACDGDLlL@@`@g}C_PPpY@\@ECDSGQc,,windowgraph,145.0,-inf,0:00:00.188072,:qa?x_cVFfaGLG\NiaAHMoSlCJ`OnElwATOm[bayuS@ZNXj{Q`_Susss^abbBA@\OTvcf,38,136,9,1042
6,0.3,steyvers,5,50,0.7,0.0,stationary,17,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,174,4,4,:q_O?K?AA_?OOM?@@?oc?AAAo_cGEDBo?GMAA@`G?KGF_?OOcVABa@[GIH`A@Gi?@@bG?OVBAA@sGGN_@@?sfCCCwGG`AHDGw_h@@?pK?AADcGoemW_@?oonHLo?HiCBACi`]ADBasCGON_EW?GIELfWpxJ@A`bXtL@@FwWOML`@a@QACDGDLlL@@`@g}C_PPpY@\@ECDSGQc,,windowgraph_valid,106.0,-1574.59281154,0:00:01.059904,:q_OGS?F??_ocCDCa`w?MAA_Ag?GQJ`@wOeCG__ogcXC``@sO^@ACQ[OOPHoQXQbS__wP?eXbQAPOnCBAq{cv@DArSGdSJfGg[UYcbqs?r?A`apczELfckCIECeriYk\NFscOZABCAHQGGOIZYYABABPxeQ_PPp``?m_cCAmMHNHN,107,67,39,1012
6,0.3,steyvers,5,50,0.7,0.0,stationary,17,stationary,gamma,0.9,0.909090909091,20,records/,windowgraph,100,100,100,avg,185,5,5,:q_O?K?AA_?OOM?@@?ocGGD___c?AA`@OsGGDBO_oeAAA`g?GT@A@pcWWM_`?wqAAAA@c?CFEBgOiABAAgGOOLHO`Oq?@@CWOSaSJo?OS[T_bqSCIFDCQ[C]Y`?ogWr@@@PPOjBEBa`UUUJeBkGk__`?{GWUOGWOcVAA@P_}KKFfG`IGEFDS{{s[cBA{_WPLFCS_WilPQPW~@@EBhyAACBB\gx,-1448.13682801,uinvite,72.0,-1372.5381625,0:00:49.578145,:q`_?GI?@@O?[GGD`@G?IADBPOsGIECogOi?@A@Woo\@A@pOq?@@@@?u?ABb@sSb@AAgg[OLdBG?CMHGoohCgV_?_kw]Q_`OwgWMHrrSCCEKoOOSgTKOp`OjJJDr@uCUOOO_]CKJGCKGQJ_`?ggWNbBrcO^EFHxxgxAEDx?oa[PQ@aitDEFwGGo\NOOO_[ZlFN,138,47,25,1015
